commit,total_duration,neutron.rpc_sg_info_for_devices_short_id (run 1),neutron.rpc_sg_info_for_devices_short_id (run 2),neutron.rpc_sg_info_for_devices_short_id (run 3),neutron.rpc_sg_info_for_devices_short_id (run 4),neutron.rpc_sg_info_for_devices_short_id (avg),neutron.rpc_sg_info_for_devices_short_id (max),neutron.rpc_sg_info_for_devices_full_id (run 1),neutron.rpc_sg_info_for_devices_full_id (run 2),neutron.rpc_sg_info_for_devices_full_id (run 3),neutron.rpc_sg_info_for_devices_full_id (run 4),neutron.rpc_sg_info_for_devices_full_id (avg),neutron.rpc_sg_info_for_devices_full_id (max),neutron.rpc_get_devices_details_list (run 1),neutron.rpc_get_devices_details_list (run 2),neutron.rpc_get_devices_details_list (run 3),neutron.rpc_get_devices_details_list (run 4),neutron.rpc_get_devices_details_list (avg),neutron.rpc_get_devices_details_list (max),neutron.rpc_get_routers (run 1),neutron.rpc_get_routers (run 2),neutron.rpc_get_routers (run 3),neutron.rpc_get_routers (run 4),neutron.rpc_get_routers (avg),neutron.rpc_get_routers (max)
6eaac2bf4ac2cdaab3587a3a07c96cd8a2d9e235,535.53484416008,0.6559309959411621,1.0803608894348145,1.5314218997955322,2.1146421432495117,1.3455889821052551,2.1146421432495117,0.6242811679840088,1.020380973815918,1.5552520751953125,2.1322689056396484,1.333045780658722,2.1322689056396484,3.4520981311798096,3.4730629920959473,3.5821070671081543,3.5285520553588867,3.5089550614356995,3.5821070671081543,19.08293914794922,21.304677963256836,22.72684907913208,24.453552961349487,21.892004787921906,24.453552961349487
a230b73e3fb79b3621c0d4e2d3e619f03026d6cf,511.1940448284149,0.6051938533782959,1.0033447742462158,1.526763916015625,2.0578229427337646,1.2982813715934753,2.0578229427337646,0.6169400215148926,1.0105199813842773,1.5300869941711426,2.104198932647705,1.3154364824295044,2.104198932647705,3.2698049545288086,3.333862781524658,3.3606011867523193,3.2415060997009277,3.3014437556266785,3.3606011867523193,18.40551781654358,20.21581196784973,21.50046992301941,23.66117000579834,20.945742428302765,23.66117000579834
149f269b7d6f68536d8e9e3802252d7f76b490f8,506.1874940395355,0.6414499282836914,1.0121779441833496,1.5188188552856445,2.009467840194702,1.295478641986847,2.009467840194702,0.6010229587554932,1.0546081066131592,1.5244369506835938,2.0858500003814697,1.316479504108429,2.0858500003814697,3.226332902908325,3.383734941482544,3.342988967895508,3.4265940189361572,3.3449127078056335,3.4265940189361572,18.58535099029541,20.297234058380127,21.72108292579651,23.612925052642822,21.054148256778717,23.612925052642822
2a4152745eda0b6a48584f11c5587b403113e327,591.8038141727448,0.6011948585510254,1.0307891368865967,1.5260531902313232,2.010561943054199,1.2921497821807861,2.010561943054199,0.6029181480407715,1.0580010414123535,1.4794960021972656,2.0739059448242188,1.3035802841186523,2.0739059448242188,3.3569250106811523,3.3573899269104004,3.3049509525299072,3.233126163482666,3.3130980134010315,3.3573899269104004,23.2738299369812,28.3958899974823,33.875532150268555,38.880868911743164,31.106530249118805,38.880868911743164
cc49b7d7d9e8ba32cb7f4e9635ea20a7b7266b9b,596.530590057373,0.6401360034942627,1.0197570323944092,1.5054600238800049,1.9909889698028564,1.2890855073928833,1.9909889698028564,0.5936410427093506,1.0827760696411133,1.5611069202423096,2.1560280323028564,1.3483880162239075,2.1560280323028564,3.4713239669799805,3.2157270908355713,3.2155680656433105,3.407301902770996,3.3274802565574646,3.4713239669799805,23.655879974365234,28.4944748878479,33.894015073776245,39.59294104576111,31.409327745437622,39.59294104576111
da765c939beac320c7233127f4bc4277c610eaf2,609.7674932479858,0.6056430339813232,1.078399896621704,1.5188610553741455,2.0233280658721924,1.3065580129623413,2.0233280658721924,0.6077690124511719,1.044001817703247,1.5429260730743408,1.948990821838379,1.2859219312667847,1.948990821838379,3.4272072315216064,3.2789981365203857,3.448345899581909,3.3159570693969727,3.3676270842552185,3.448345899581909,23.62631893157959,29.27320408821106,34.242835998535156,39.35591506958008,31.62456852197647,39.35591506958008
397fc4dcb5500537077848078fa4a1cc3fa913e6,605.8589339256287,0.6138908863067627,1.0396859645843506,1.545408010482788,2.106718063354492,1.3264257311820984,2.106718063354492,0.6119661331176758,1.0626258850097656,1.525928020477295,2.084469795227051,1.3212474584579468,2.084469795227051,3.473499059677124,3.2681989669799805,3.434662103652954,3.369673013687134,3.386508285999298,3.473499059677124,23.501699924468994,28.792883157730103,33.99474787712097,39.08791518211365,31.34431153535843,39.08791518211365
ab8ed7597ec1081b16cbb7979ee478986fdf3e3c,628.2573838233948,0.6388609409332275,1.0556268692016602,1.6166439056396484,2.160961866378784,1.36802339553833,2.160961866378784,0.6728060245513916,1.0941760540008545,1.5875959396362305,2.1311609745025635,1.37143474817276,2.1311609745025635,3.6254360675811768,3.631779909133911,3.5832090377807617,3.5329840183258057,3.593352258205414,3.631779909133911,24.911079168319702,27.266322135925293,30.971376180648804,34.84252214431763,29.497824907302856,34.84252214431763
27e516a4dae7a5330423c707aab3ff8a9e44b106,656.7945520877838,0.647320032119751,1.0507137775421143,1.6237339973449707,2.206234931945801,1.3820006847381592,2.206234931945801,0.7857520580291748,1.072340965270996,1.5718860626220703,2.1110379695892334,1.3852542638778687,2.1110379695892334,3.6879889965057373,3.662994861602783,3.8078789710998535,3.6897339820861816,3.712149202823639,3.8078789710998535,26.346324920654297,30.33782696723938,32.58598709106445,37.01158404350281,31.570430755615234,37.01158404350281
cb5498f62ff22e25bce2693711b233217472e486,700.2653319835663,0.6527278423309326,1.1390738487243652,1.6610500812530518,2.584290027618408,1.5092854499816895,2.584290027618408,0.6262869834899902,1.1713519096374512,1.6892001628875732,2.760006904602051,1.5617114901542664,2.760006904602051,4.035460948944092,3.9857590198516846,3.685127019882202,4.278763055801392,3.9962775111198425,4.278763055801392,26.19833207130432,28.305561780929565,33.11941194534302,38.759597063064575,31.59572571516037,38.759597063064575
baf2d9f44fa93f3c614928569cf267852f09e2f8,660.1357192993164,0.6494002342224121,1.0757341384887695,1.6273651123046875,2.2286570072174072,1.395289123058319,2.2286570072174072,0.6641380786895752,1.134577989578247,1.6248559951782227,2.158539056777954,1.3955277800559998,2.158539056777954,3.662961959838867,3.599686861038208,3.623971939086914,3.822906970977783,3.677381932735443,3.822906970977783,24.38337016105652,27.765891075134277,31.80902600288391,36.11702108383179,30.018827080726624,36.11702108383179
548f323f594d6b3e43ad0e16deced9fc491e1e60,604.7245271205902,0.6130609512329102,1.0423531532287598,1.5564179420471191,2.0572190284729004,1.3172627687454224,2.0572190284729004,0.6129069328308105,1.0904290676116943,1.5269432067871094,2.076079845428467,1.3265897631645203,2.076079845428467,3.4269859790802,3.394943952560425,3.4178638458251953,3.3795831203460693,3.4048442244529724,3.4269859790802,22.821882009506226,26.030519008636475,30.777671098709106,33.45397090911865,28.271010756492615,33.45397090911865
d4ca8b521ca0ba3b8f2ea16fb4d2425b7f07ede0,607.1357259750366,0.5984628200531006,1.100996971130371,1.5207841396331787,2.0692501068115234,1.3223735094070435,2.0692501068115234,0.5727097988128662,1.0538368225097656,1.5535619258880615,2.13541316986084,1.3288804292678833,2.13541316986084,3.298995018005371,3.335131883621216,3.3168959617614746,3.4167470932006836,3.3419424891471863,3.4167470932006836,23.733991861343384,28.872830152511597,34.048770904541016,39.3880660533905,31.510914742946625,39.3880660533905
7e647b1df3d6e67d4cf1af29f4eda0f48ccd6eb0,602.5566110610962,0.5972170829772949,1.031559944152832,1.5347039699554443,2.0620498657226562,1.3063827157020569,2.0620498657226562,0.6207790374755859,1.0854499340057373,1.5577950477600098,1.9880070686340332,1.3130077719688416,1.9880070686340332,3.292764902114868,3.3614230155944824,3.3811237812042236,3.3306591510772705,3.341492712497711,3.3811237812042236,23.143319129943848,26.685020923614502,30.112166166305542,33.97633504867554,28.479210317134857,33.97633504867554
ec9a634893eb1acafa42b4a4676f9e37789bbdba,602.1425778865814,0.6020779609680176,1.0691449642181396,1.5339291095733643,2.026803970336914,1.3079890012741089,2.026803970336914,0.5787510871887207,1.0114171504974365,1.560114860534668,1.9762659072875977,1.2816372513771057,1.9762659072875977,3.2715649604797363,3.1687119007110596,3.3546199798583984,3.3436648845672607,3.2846404314041138,3.3546199798583984,22.47614097595215,26.096759796142578,29.553006172180176,33.67396807670593,27.94996875524521,33.67396807670593
e639a6b522fa2d7bbfd1fe9b1f7fa90e411b853e,513.9259359836578,0.6144189834594727,1.0897130966186523,1.5766310691833496,2.031330108642578,1.3280233144760132,2.031330108642578,0.5666720867156982,1.0173640251159668,1.5409760475158691,2.015749931335449,1.2851905226707458,2.015749931335449,3.337002992630005,3.267936944961548,3.2605140209198,3.3496198654174805,3.3037684559822083,3.3496198654174805,17.817296981811523,18.145407915115356,18.117382049560547,18.030540943145752,18.027656972408295,18.145407915115356
75ec30f6502b57bc9832aabf37c23429c07aa492,519.2563157081604,0.6172268390655518,0.9909460544586182,1.521941900253296,2.0315868854522705,1.290425419807434,2.0315868854522705,0.5968520641326904,1.0899689197540283,1.5089850425720215,2.1061129570007324,1.3254797458648682,2.1061129570007324,3.3175251483917236,3.240300178527832,3.1512699127197266,3.35274600982666,3.2654603123664856,3.35274600982666,18.02283000946045,18.099236965179443,18.333412170410156,18.03914999961853,18.123657286167145,18.333412170410156
82866276b0cf7a10cbb9f5e92a12680b096a3770,519.513100862503,0.6457619667053223,1.0388050079345703,1.5676369667053223,2.0885558128356934,1.335189938545227,2.0885558128356934,0.5665631294250488,1.0870018005371094,1.5799860954284668,2.110107183456421,1.3359145522117615,2.110107183456421,3.255934953689575,3.25732421875,3.3214480876922607,3.2976529598236084,3.283090054988861,3.3214480876922607,18.105196952819824,17.873756885528564,18.23607587814331,18.362202882766724,18.144308149814606,18.362202882766724
c979ddce24e926846d84fb654fe0e7fcf4c54c80,568.7583267688751,0.7033958435058594,1.1116299629211426,1.6175401210784912,2.077355146408081,1.3774802684783936,2.077355146408081,0.6445050239562988,1.1793949604034424,1.7969300746917725,2.1043059825897217,1.4312840104103088,2.1043059825897217,3.8580429553985596,3.8320538997650146,3.885293960571289,3.3831119537353516,3.7396256923675537,3.885293960571289,19.667609930038452,20.248646020889282,20.00254201889038,18.688836812973022,19.651908695697784,20.248646020889282
aa6ec7bf44215d448b493a0eb375225f19884c58,556.2448120117188,0.6124329566955566,1.0318880081176758,1.4381930828094482,2.13364315032959,1.3040392994880676,2.13364315032959,0.5606818199157715,1.0944709777832031,1.5064809322357178,2.0355260372161865,1.2992899417877197,2.0355260372161865,3.336398124694824,3.4825589656829834,3.4049220085144043,3.5219709873199463,3.4364625215530396,3.5219709873199463,18.581464052200317,18.106553077697754,19.17919683456421,19.467901945114136,18.833778977394104,19.467901945114136
f3ccc38c88c0c479046b155eefbff51a22d59e0a,568.8915257453918,0.631072998046875,1.1145360469818115,1.5655109882354736,2.1028120517730713,1.3534830212593079,2.1028120517730713,0.624359130859375,1.1307060718536377,1.6152889728546143,2.193737030029297,1.391022801399231,2.193737030029297,3.6225850582122803,3.746958017349243,3.7030160427093506,3.5720951557159424,3.661163568496704,3.746958017349243,19.402263879776,19.886318922042847,19.374928951263428,19.672152996063232,19.583916187286377,19.886318922042847
9da4dfae56f22414e389bff560a9ee10991e1d7d,589.2656290531158,0.658419132232666,1.1127729415893555,1.6351029872894287,2.161823034286499,1.3920295238494873,2.161823034286499,0.6224689483642578,1.1331329345703125,1.612804889678955,2.2411229610443115,1.4023824334144592,2.2411229610443115,3.7457540035247803,3.842855930328369,4.2690207958221436,3.762005090713501,3.9049089550971985,4.2690207958221436,19.855185985565186,19.532488107681274,21.496636867523193,20.095901012420654,20.245052993297577,21.496636867523193
